URL_original,URL_détail,Titre,Société,Type_de_contrat,Location,Temps_de_publication,Salaire,Télétravail,Expérience,Description_du_poste
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/bnp-paribas/jobs/ingenieur-it-risk-cyber-perimetre-cash-management-h-f_nantes?q=586ff6111f17026e60255fa23ba20059&o=01ced7eb-d765-49fc-bc1a-e05d1c777d40,Ingénieur IT Risk & Cyber - Périmètre Cash Management - H/F,BNP PARIBAS,CDI,Nantes,2024-10-10T23:24:31Z,Non spécifié,Télétravail non autorisé,Candidatures,"Poste basé à NANTES (44).

Missions, équipe et environnement de travail, ça donne quoi ?

BCEF IT, l’informatique de la Banque Commerciale en France travaille en mode Agile en proximité du Business. Ensemble, ces équipes ont pour mission de développer des solutions fonctionnelles, innovantes et sécurisées pour répondre aux besoins et aux attentes des clients et des collaborateurs, en alignement avec les enjeux et les standards de la place (Data, IA, Devops, Cloud, Numérique responsable, cybersécurité…).

Vous rejoindrez le Centre d'Expertise Risques IT Cyber Sécurité et Risques IT (RCSR, environ 17 collaborateurs dont 3 présents physiquement à Nantes) de la Banque Commerciale En France (BCEF) qui a pour principale mission d'assurer la gouvernance (principalement Sécurité et Continuité) du SI au sein des activités métier de BCEF, dont elle accompagne la stratégie dans la maîtrise de ses risques.

Vous interviendrez sur le périmètre Cash Management sur les activités suivantes :

Analyse sécurité des projets et opus de BCEF (analyse des besoins, identification des menaces potentielles, élaboration d'analyses de risques) et de fiches sécurité (portant sur les assets internes, sur les assets externalisés (prestataires avec lesquels BCEF a contractualisé).
Planification, cadrage et suivi des audits sécurité des assets internes et externalisés (audits réalisés via des outils internes) ou pris en charge par des cabinets d'audit spécialisés, évaluation des éventuelles vulnérabilités identifiées dans le contexte Métiers, accompagnement et suivi des plans d'actions correctifs.
Assistante sécurité nécessaire aux différentes sollicitations des utilisateurs de BCEF,
Identification, évaluation et suivi à fréquence régulière des risques et plans de mitigation associés des assets (internes et externalisés) et/ou des processus concernés.
Accompagnement des équipes commerciales : réponses et soutenances aux appels d'offre, expertise sécurité auprès des grands clients.
Animation des comités Risques IT des assets du périmètre métier confié.
Reporting et alerting de qualité.

Le Centre d’Expertise RCSR est structuré comme suit :

Une équipe Accompagnement Risques IT au sein de laquelle ce poste est proposé.
Une équipe CyberSécurité, Résilience et gestion des externalisations en charge de définir les politiques adaptées aux besoins métiers et de piloter les exercices de continuité.
Une équipe Contrôle Permanent en charge de s'assurer de la bonne application des exigences du Groupe au sein des processus IT.
Un CSIRT Local en charge de la gestion des incidents sécurité et des vulnérabilités et de mener des actions visant à permettre de mieux appréhender les menaces de sécurité.

A Nantes, BNP Paribas est implanté en cœur de ville, à proximité immédiate du centre historique, de la gare SNCF et de toutes les commodités. Les collaborateurs ont accès à un large panel de prestations : tickets restaurants, service médical, agence bancaire dédiée, support informatique, solutions de stationnement en faveur de la mobilité durable…

Et après ?

Notre filière IT compte plus de 14 000 collaborateurs dans le monde, c’est autant d’opportunités d’évolution ! Imaginez la diversité des missions possibles, dans tous les métiers de l’informatique, dans toutes les activités de la banque, partout dans le monde… En IT les passerelles sont multiples.

Les avantages à nous rejoindre

Un package rémunération et des avantages :

Un fixe annuel brut et un variable individuel (défini en fonction de votre performance et de celle de votre équipe).
Plan épargne entreprise/retraite, intéressement et participation, couverture santé et prévoyance, activités sociales et culturelles via le comité d’entreprise, …
De la flexibilité avec un rythme de de travail hybride :  jusqu’à 2,5 jours de télétravail par semaine à définir avec votre manager.

Rejoignez un Groupe engagé et prenez part à notre grand projet de transformation vers la construction d’un monde plus durable. Découvrez nos engagements pour notre clientèle et la société. Engagez-vous à nos côtés sur votre temps professionnel, à travers notre programme OneMillionHoursToHelp.

Avez-vous le profil ?

Oui, si vous disposez d’un BAC +5 en école d’ingénieur ou équivalent universitaire, avec une spécialisation en Cybersécurité et/ou gestion des risques.

Vous avez environ 5 ans d’expériences minimum en cybersécurité avec idéalement une expérience significative au sein du secteur bancaire.

Votre expérience vous a permis de développer des connaissances solides en sécurité des systèmes d’information, notamment en matière d’échange de flux sécurisés (par exemple cryptographie, cybersécurité et transactions électroniques, etc …) ainsi que les risques IT associés.

Idéalement, vous avez une certification en cours de type 27001, 27005 / EBios, CISSP ou CISM. Sinon, une formation certifiante est envisageable à l’intégration.

Vous êtes reconnu pour votre capacité à collaborer. Vous savez faire preuve d’analyse et de synthèse. La rigueur fait partie de vos atouts. Enfin, votre capacité d’adaptation finira de nous convaincre.

Les prochaines étapes

Si votre CV est retenu par notre équipe de recrutement, vous serez amené à passer un à trois entretiens au maximum avec des RH et/ou manager opérationnel.

Ces étapes peuvent varier légèrement en fonction des postes.

Si vous êtes dans une situation de handicap et souhaitez un échange facilité, vous pouvez envoyer votre CV et lettre de motivation à missionhandicap@bnpparibas.com.

Dans un monde qui change, la diversité, l’équité et l’inclusion sont des valeurs clés pour le bien-être et la performance des équipes. Chez BNP Paribas, nous souhaitons accueillir et retenir tous les talents sans distinction : c’est ainsi que nous construirons, ensemble, la finance de demain, innovante, responsable et durable.

Enfin, nous attachons une importance particulière à ce que nos futurs collaborateurs et collaboratrices agissent au quotidien avec responsabilité éthique et professionnelle. À tout moment pendant le processus de recrutement, les informations figurant sur votre CV, vos données d’identification et vos antécédents pourront être vérifiés.

]]>

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/ab-tasty/jobs/it-manager-france-m-f-d_paris?q=586ff6111f17026e60255fa23ba20059&o=182150d7-b9c2-448a-b859-e0ab56bad922,IT Manager - France m/f/d,AB TASTY,CDI,Paris,2024-10-10T01:25:46Z,Non spécifié,Télétravail non autorisé,Candidatures,"WHO WE ARE

Ready to shape the future of digital optimization with a global leader in AI-powered experience solutions? We invite you to join AB Tasty on our mission to help brands sell better by creating positive user experiences across all digital properties!

Since our founding in 2013, we've partnered with over 1500 clients, including renowned brands like Kering, McDonald’s, Ulta Beauty, L’Oreal, Disneyland Paris, and LVMH among others. With a presence in 8 countries across 3 continents, our team of 300+ passionate individuals is dedicated to building the internet of the future. 

At AB Tasty, we're more than just a company – we're a community. Joining AB Tasty means becoming part of a diverse, dynamic team that values innovation and growth. 

Our company culture is at the heart of everything we do. We have our core values that shape our daily interactions and guide us in our mission:

-We bring client satisfaction

-We are impactful

-We go above and beyond

-We live one team, endless dreams

We’re committed to creating a workplace where everyone feels empowered to share ideas, take risks, and make an impact. We also know that a happy team is a productive team, that’s why at AB Tasty, we’re not just about delivering top-notch digital experiences - we’re committed to nurturing our team and their professional journeys.

Learn more about AB Tasty and our teams:

-About Us

 -Your Journey with Us

 -AB Tasty on Welcome to the Jungle

THE TEAM

Join our dynamic team in Paris, where you'll collaborate with talented professionals to ensure seamless IT operations across the globe. As an IT Manager, you'll be responsible for overseeing the IT infrastructure, including systems, security, and support services. You will play a pivotal role in maintaining AB Tasty's technology stack, supporting employees worldwide, and driving security compliance to ISO 27001 standards.

You’ll have the freedom to innovate and refine processes, directly contributing to AB Tasty’s growth and operational success.

 -Tech Stack: Google Workspace, Microsoft Azure, Jamf Pro, Microsoft Intune

 -Collaboration tools: Slack, Jira, Confluence, Google Meet

CONTRACT & LOCATION

 -Type: Permanent (full-time)

 -Location: 64-66 rue des Archives, 75003 Paris

 -Work policy: Work from office

YOUR MISSION

-Manage the entire IT infrastructure, ensuring security and efficient operations across the company

-Oversee the IT budget, including hardware, software, and operational expenses, ensuring cost-effectiveness

-Administer the global computer fleet, managing both incoming and outgoing inventory

-Lead IT onboarding, offboarding, and employee profile updates

-Manage the IT Service Desk and provide both on-site and remote support

-Ensure security compliance, particularly with ISO 27001 standards, and manage incident response and remediation processes

-Implement new IT tools and systems, training operational teams to ensure smooth integration

-Evangelize IT best practices across the company, ensuring high standards for security and operations

-Maintain IT Knowledge Base documentation, including procedures and technical guidelines

-Support access control and rights management across all company systems

WHAT YOU’LL BRING

-Proven experience in IT management, with strong skills in Mac, Windows, and Ubuntu Linux systems

-Strong expertise in Google Workspace and Microsoft Azure administration

-Experience with Mobile Device Management tools (Jamf Pro and Microsoft Intune) and antivirus solutions

-Familiarity with ISO 27001 compliance and IT security protocols

-Strong communication and project management skills, able to work effectively in a global environment

-Fluent in English

WHY YOU’LL LOVE IT HERE

-Make a real impact: Directly influence IT operations and security, and be a key player in the company’s success

-Ownership & autonomy: We believe in trust – no micromanagement, just the freedom to excel and drive your own initiatives -International culture: Collaborate with a diverse, global team and engage with stakeholders across the world

-Accelerate your career: Fast-growing company, offering vast opportunities for professional development, education, and upward mobility

INTERVIEW PROCESS

1: 45-minute Discovery interview with Fayçal , Team Lead Talent 

2: Hiring Manager interview with Olivier, CFO

3: Case study El Houcine, IT Manager 

4: A final meeting with HR team 

AB Tasty is an equal opportunity employer and we value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/klee-group/jobs/consultant-fonctionnel-h-f-copy_le-plessis-robinson?q=586ff6111f17026e60255fa23ba20059&o=a4fa6c2e-0821-47b6-b396-0e3545d0fa6b,Consultant fonctionnel H/F copy,KLEE GROUP,CDI,Le Plessis-Robinson,2024-10-10T13:02:11Z,Non spécifié,Télétravail non autorisé,Candidatures,"Chez Klee Group, ESN française, nous imaginons etcréons des solutions digitales métier en accompagnant nos clients tout au longdu cycle de vie de leur projet numérique.

Grâce à notre culture de l'engagement et du résultat, nous proposons etmettons en œuvre des solutions métier industrielles et sur-mesure.

Agilité, UX, Numérique Responsable, Web, Data, CyberSécurité, DevOps,Cloud… nous proposons à nos clients un véritable paneld’expertises complémentaires incarnées par plus de 900 talents ! Klee Groupréalise 128 millions d’euros de chiffre d’affaires en 2023. Pour plusd’informations, rendez-vous sur www.kleegroup.com/

Ton équipe


Immergées dans la culture agile, nos équipes favorisent l’intelligence collective avec nos clients, partenaires et au sein même de Klee avec toute la bienveillance et l’expertise que cela nécessite.

Au sein de la Team Klee Solutions, tu évolueras dans une structure à taille humaine, conviviale et engagée. Tu seras accueilli et accompagné au quotidien par nos consultants expérimentés. Autonomie, travail hybride, management bienveillant.. Chez Klee Group, nous sommes soucieux de ton bien-être. 

Tes missions


Dans le cadre de projets spécifiques avec un engagement de résultat fort vis-à-vis de nos clients, tu interviendras dans la conception et le déploiement de nos projets de développement et refonte d’applications métier.

Au sein de nos équipes, tu accompagneras nos clients dans toutes les étapes du projet :

• Spécifications : animation d’ateliers clients (expression du besoin), modélisation des processus métier et élaboration de parcours clients, maquettage des applications, rédaction des dossiers de spécifications générales et détaillées, analyse et conception fonctionnelle,

• Pilotage de la stratégie de recette : définition des plans de tests, animation de tests usine, remontées d’anomalies et correction, qualification des retours clients

• Participation aux phases d’avant-vente : définition des solutions fonctionnelles proposées dans le cadre des appels d’offres

Tu sauras développer des compétences fonctionnelles fortes afin d’entretenir une relation de confiance avec nos clients et porter leur vision auprès de nos équipes techniques.

Ton profil

Titulaire d’un Bac +5 (école d'ingénieur, école de commerce ou université), tu justifies d'une expérience d’au moins 4 ans minimum en modélisation de processus métier, ainsi que des compétences en UML, ergonomie (UX/UI), modélisation conceptuelle de données.

Tes qualités rédactionnelles et relationnelles seront particulièrement appréciées.
Ta capacité à comprendre rapidement les besoins de nos clients sera une qualité essentielle pour ce poste.
Pour définir les SI de nos clients, tu devras être force de proposition.

Au travers de ses recrutements, Klee Group cultive une politique en faveur de la diversité, de l’égalité professionnelle et des travailleurs handicapés.




Déroulement des entretiens :
Un premier échange téléphonique avec une Tech Recruiter
Une rencontre avec un membre de ta future équipe
Un dernier entretien avec ton futur Manager

Nous avons hâte de faire ta connaissance !   

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/itrust/jobs/pentester-h-f_ITRUS_RKppZ28?q=586ff6111f17026e60255fa23ba20059&o=b4846303-26c9-4064-9d76-a08b22b15294,Pentester (H/F),ITRUST,CDI,"Toulouse, Paris, Nantes…+2",2024-10-10T09:21:21Z,Non spécifié,Télétravail fréquent,Candidatures,"Pentester (H/F)

CDI - Temps plein

Toujours à l’affût de nouveaux talents, à ce titre nous recherchons un Pentester Confirmé (H/F) avec une expérience minimale de 3 ans dans un rôle similaire.

Vous rejoindrez l’équipe du département Red Team composée d’une dizaine de personnes.

Votre rôle ?

Vous serez en charge de conseiller, accompagner nos clients dans la sécurité informatique de leurs SI.

Vous devrez être force de proposition pour les aider à améliorer leur sécurité informatique, et ainsi les conseiller dans le choix des outils à mettre en place.

Et si on parlait de vos missions maintenant ?

Au sein d’une équipe d’experts en tests d’intrusions et sous la direction du Red team Leader, vous serez amené à intervenir et à développer vos compétences sur les thématiques suivantes :

Définir les scénarios d’attaques et les réaliser sur l’environnement cible (tests d’intrusion)

Définir les plans d’audits et adopter une vision globale du SI de l’organisation

Réaliser et rédiger les rapports des différents audits (configuration, architecture, code, etc)

Faire des recommandations permettant de remédier aux risques découlant des vulnérabilités découvertes

Collaborer avec les équipes informatiques pour mettre en œuvre les bonnes pratiques à adopter en matières de techniques

Assurer une veille permanente vis-à-vis des scénarios d’attaques, des nouvelles menaces et des vulnérabilités associées

Ce que l’on vous propose ?

Avantages :

Aide au déménagement

Épargne salariale

Horaires flexibles

Prise en charge du transport quotidien

RTT

Titre restaurant

Travail à domicile possible

Primes

Et surtout…

Vous intégrerez une entreprise innovante qui propose un environnement de travail stimulant et dynamique au sein d’une équipe d’experts guidés par un sentiment de convivialité, de solidarité et de confiance.

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/safran-aircraft-engines/jobs/pilote-support-methodes-maintenance-f-h_evry?q=586ff6111f17026e60255fa23ba20059&o=afe48861-cbc6-4eb8-8cfd-baca6074f477,Pilote Support Méthodes Maintenance F/H,SAFRAN AIRCRAFT ENGINES,CDI,Évry-Courcouronnes,2024-10-09T23:21:34Z,Non spécifié,Télétravail occasionnel,Candidatures,"Les missions confiées au pilote méthodes support maintenance consistent dans les grandes lignes à participer au projet maintenance conditionnelle et à apporter un soutien techniques continu aux équipes locales en vue de les monter en maturité dans une approche pro active.
Il pourra être en charge du pilotage de Task Force sur différents secteurs maintenance
pour diminuer l'occurrence et le nombre de pannes afin d'améliorer la disponibilité des
équipements et les fiabiliser. (sites Ile de France).
L'objectif de ces task force est de mettre l'energie et les ressources nécessaires afin de solder
dans un temps court (3 mois) différentes problématiques de disponibilité machine.
Les indicateurs clefs de réussites sont :
• Amélioration du MOTBF (temps moyens entre 2 pannes)
• Diminution de la MDT (temps moyen de réparation machine)
• Diminution du nombre de Demandes d'intervention
Il pourra également être amené à apporter son expertise technique sur différents sujets en fonction des sollicitations des secteurs opérationnels de maintenance afin d'apporter un support sur des pannes complexes.
Il devra, via les boitiers de collectes de données installés sur les machines, proposer des actions de fiabilisation des moyens de production.
Egalement, il devra participer à l'installation et l'instrumentation de nouveaux boitiers de collectes afin de supporter les secteurs dans la démarche.
Il assurera également un rôle de référent / expert et devra pour cela assurer la transmission des compétences dans son domaine de référence.

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/ministere-de-l-interieur/jobs/dipn45-technicien-de-proximite-au-service-departemental-d-appui-numerique_orleans_MDLEDO_wDAQzaR?q=586ff6111f17026e60255fa23ba20059&o=48968505-cdc1-4373-9ebf-0205185788b0,DIPN45-Technicien de proximité au Service départemental d'appui numérique,MINISTÈRE DE L'INTÉRIEUR,CDI,Orleans,2024-10-09T20:03:53Z,Non spécifié,Télétravail non autorisé,Candidatures,"      Vos missions en quelques mots    Groupe RIFSEEP : 2  Vos activités principales :  En tant que technicien de proximité, vos missions sont les suivantes :  - Assurer l'installation et les mises à jour des équipements (matériels, applications et composants d'infrastructure) soit par télémaintenance soit par déplacement ;  - Assister l'ALSN et les utilisateurs sur les bonnes pratiques quant à l'utilisation des systèmes d'information ;  - Gérer l'activité du service dans l'outil GLPI pour assurer une traçabilité locale ou avec le support d'une expertise extérieure  - Assurer localement les tâches d'exploitation et de maintenance des SI (serveurs, sauvegardes, switchs, téléphonie TOIP)  - Gestion des équipements spécifiques du MI (NEO2, NOEMI, radio ACROPOL/STORM, caméras piéton)  - Assurer les fonctions d'Autorité de Délivrance de Rattachement des cartes agents ministérielles (ADR)  Votre environnement professionnel :  Activités du service  Le SDAN a en charge le numérique pour la Police Nationale du Loiret. (Hôtel de Police d'Orléans, Hôtel de Police de Montargis, bureaux de Police locaux et Centre de Rétention Administrative du Loiret)  Composition et effectifs du service  Le service est placé sous la responsabilité de deux effectifs de catégorie "" B "", il comprend 10 techniciens SIC.  Liaisons hiérarchiques  Le Chef SDAN et son Adjoint, le Directeur Interdépartemental de la Police Nationale et son Adjoint.  Liaisons fonctionnelles  Le Service Zonal d'Appui Numérique de Rennes, le Service de Transformation Numérique.  Les fonctions incluent également des interactions avec d'autres services du ministère :  l'ANFSI, la DTNUM, la Préfecture du Loiret ainsi que la DZTNUM Sud."
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/ministere-de-l-interieur/jobs/dipn45-technicien-de-proximite-au-service-departemental-d-appui-numerique_orleans?q=586ff6111f17026e60255fa23ba20059&o=4e221066-ed5e-4806-ba00-60b0c3850658,DIPN45-Technicien de proximité au Service départemental d'appui numérique,MINISTÈRE DE L'INTÉRIEUR,CDI,Orleans,2024-10-09T20:03:36Z,Non spécifié,Télétravail non autorisé,Candidatures,"      Vos missions en quelques mots    Groupe RIFSEEP : 2  Vos activités principales :  En tant que technicien de proximité, vos missions sont les suivantes :  - Assurer l'installation et les mises à jour des équipements (matériels, applications et composants d'infrastructure) soit par télémaintenance soit par déplacement ;  - Assister l'ALSN et les utilisateurs sur les bonnes pratiques quant à l'utilisation des systèmes d'information ;  - Gérer l'activité du service dans l'outil GLPI pour assurer une traçabilité locale ou avec le support d'une expertise extérieure  - Assurer localement les tâches d'exploitation et de maintenance des SI (serveurs, sauvegardes, switchs, téléphonie TOIP)  - Gestion des équipements spécifiques du MI (NEO2, NOEMI, radio ACROPOL/STORM, caméras piéton)  - Assurer les fonctions d'Autorité de Délivrance de Rattachement des cartes agents ministérielles (ADR)  Votre environnement professionnel :  Activités du service  Le SDAN a en charge le numérique pour la Police Nationale du Loiret. (Hôtel de Police d'Orléans, Hôtel de Police de Montargis, bureaux de Police locaux et Centre de Rétention Administrative du Loiret)  Composition et effectifs du service  Le service est placé sous la responsabilité de deux effectifs de catégorie "" B "", il comprend 10 techniciens SIC.  Liaisons hiérarchiques  Le Chef SDAN et son Adjoint, le Directeur Interdépartemental de la Police Nationale et son Adjoint.  Liaisons fonctionnelles  Le Service Zonal d'Appui Numérique de Rennes, le Service de Transformation Numérique.  Les fonctions incluent également des interactions avec d'autres services du ministère :  l'ANFSI, la DTNUM, la Préfecture du Loiret ainsi que la DZTNUM Sud."
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/ministere-de-l-interieur/jobs/dipn45-technicien-de-proximite-au-service-departemental-d-appui-numerique_orleans_MDLEDO_P30oLqw?q=586ff6111f17026e60255fa23ba20059&o=13ae528f-5943-47cc-95cd-9dd0f36865a2,DIPN45-Technicien de proximité au Service départemental d'appui numérique,MINISTÈRE DE L'INTÉRIEUR,CDI,Orleans,2024-10-09T20:03:17Z,Non spécifié,Télétravail non autorisé,Candidatures,"      Vos missions en quelques mots    Groupe RIFSEEP : 2  Vos activités principales :  En tant que technicien de proximité, vos missions sont les suivantes :  - Assurer l'installation et les mises à jour des équipements (matériels, applications et composants d'infrastructure) soit par télémaintenance soit par déplacement ;  - Assister l'ALSN et les utilisateurs sur les bonnes pratiques quant à l'utilisation des systèmes d'information ;  - Gérer l'activité du service dans l'outil GLPI pour assurer une traçabilité locale ou avec le support d'une expertise extérieure  - Assurer localement les tâches d'exploitation et de maintenance des SI (serveurs, sauvegardes, switchs, téléphonie TOIP)  - Gestion des équipements spécifiques du MI (NEO2, NOEMI, radio ACROPOL/STORM, caméras piéton)  - Assurer les fonctions d'Autorité de Délivrance de Rattachement des cartes agents ministérielles (ADR)  Votre environnement professionnel :  Activités du service  Le SDAN a en charge le numérique pour la Police Nationale du Loiret. (Hôtel de Police d'Orléans, Hôtel de Police de Montargis, bureaux de Police locaux et Centre de Rétention Administrative du Loiret)  Composition et effectifs du service  Le service est placé sous la responsabilité de deux effectifs de catégorie "" B "", il comprend 10 techniciens SIC.  Liaisons hiérarchiques  Le Chef SDAN et son Adjoint, le Directeur Interdépartemental de la Police Nationale et son Adjoint.  Liaisons fonctionnelles  Le Service Zonal d'Appui Numérique de Rennes, le Service de Transformation Numérique.  Les fonctions incluent également des interactions avec d'autres services du ministère :  l'ANFSI, la DTNUM, la Préfecture du Loiret ainsi que la DZTNUM Sud."
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/ministere-de-l-interieur/jobs/technicien-en-charge-des-projets-sic-des-cabinets-pp-et-psga-h-f_paris?q=586ff6111f17026e60255fa23ba20059&o=a6a31328-9f26-481b-9242-438ddcff450e,Technicien en charge des projets SIC des cabinets PP et PSGA H/F,MINISTÈRE DE L'INTÉRIEUR,CDI,Paris,2024-10-09T20:02:01Z,Non spécifié,Télétravail occasionnel,Candidatures,"      Vos missions en quelques mots    Vos activités principales :  Le technicien en charge des projets intervient dans tous les domaines SIC (infrastructure, réseau, applicatifs métiers, SSI et infrastructures) et dans la préparation et le suivi des déploiements informatiques (matériels et applicatifs) au profit des Cabinets (PP et PSGA).  Ses missions en lien avec son chef de section sont les suivantes :  - Gestion des projets applicatifs métiers "" SIMS et GEXP "" : il intervient dès la phase d'étude du besoin avec les bureaux métiers. Il participe à la rédaction du cahier des charges en définissant le temps nécessaire à la réalisation du projet et le budget correspondant, il a pour objectif de proposer des solutions spécifiques adaptées à la demande des bureaux métiers. Dans la phase finale, il participe à la mise en place de l'outil et recueille, si nécessaire, les améliorations à envisager.  - SSI : il participe à la PSSI local en préparant les déploiements des équipements SSI (bornes antivirus) et il anime des sensibilisations SSI auprès des agents des cabinets.  - Serveurs : il participe à l'administration des serveurs du cabinet (AD, impression, DHCP, MDT, DATA...), il propose un audit de notre infrastructure (utilisation de l'application TANIUM) et il participe à la migration de nos serveurs Windows 2012R2 vers Windows 2022.  - Plan de continuité des activités : il propose des solutions innovantes dans le cadre de la mise en place du PCA des Cabinets (déploiement d'un robot de sauvegarde...) et il participe à la rédaction du PCA.  Votre environnement professionnel :  •  Activités du service  Rattaché directement auprès du chef de section il s'appuie sur les équipes de l'UIT pour réaliser les différentes tâches.  L'Unité Informatique et Télécommunications (UIT) assure le soutien technique et logistique des services du Cabinet du Préfet de police, des conseillers techniques, du Préfet de police et du Préfet Secrétaire Général pour l'Administration (PSGA) dans le domaine des systèmes d'information et de communication (SIC).  En lien avec la DTNUM, la DILT, le HFD, le DZSN, le CSN et l'UIT il pilote ses projets en respectant les délais.  •  Composition et effectifs du service  1 Chef de bureau (et RSSI)  1 adjoint au chef de bureau  1 responsable de la section projets et infrastructures  1 responsable de la section support  4 techniciens  4 apprentis  1 renfort JOP24  •  Liaisons hiérarchiques  Le chef de l'UIT et son adjoint / Le chef de la section projets et infrastructures  Madame la cheffe du service du cabinet et ses adjointes.  •  Liaisons fonctionnelles  Les membres du corps préfectoral, les conseillers techniques, les services de la PP (DILT), le ministère de l'intérieur (DTNUM), le SGZDS.  Les agents de l'UIT."
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/ministere-de-l-interieur/jobs/dtnum-sdentat-banp-technicien-ne-support-numerique-de-proximite-du-site-beauvau-sic_paris?q=3e7b8dbbdbdd5597281e85696e7bab26&o=6aa19bdd-13e7-4fc1-9d58-ec0d281b1050,DTNUM SDENTAT BANP - Technicien(ne) support numérique de proximité du site Beauvau (SIC),MINISTÈRE DE L'INTÉRIEUR,CDI,Paris,2024-10-09T20:01:05Z,Non spécifié,Télétravail non autorisé,Candidatures,"      Vos missions en quelques mots    GROUPE RIFSEEP : 3  CORPS : TECH SIC  Vos activités principales :  Au sein de l'équipe support de proximité du site de Beauvau du bureau de l'accompagnement numérique de proximité (BANP), le titulaire du poste est plus particulièrement en charge des activités suivantes :  •  Assurer l'installation initiale et la mise à niveau des équipements (matériels, composants logiciels d'infrastructure, applications, téléphonie fixe et mobile) soit par déplacement sur site, soit par télémaintenance.  •  Administrer les comptes de messagerie, créer et gérer les comptes réseau, affecter les droits.  •  Assister et conseiller les utilisateurs en matière de sécurité périphérique (sauvegardes, mots de passe, lutte antivirale) et les accompagner lors de la mise en œuvre de nouvelles solutions informatiques.  •  Participer à la gestion du parc et des incidents, en renseignant systématiquement l'outil de ticketing.  •  Possibilité de participer aux missions sur d'autres sites de l'administration centrale en Ile-de-France.  •  Connaître et faire appliquer les préconisations en matière de sécurité informatique.  •  Assurer la mise en œuvre des équipements multimédia (vidéoprojecteurs, visioconférence, ...).  •  Apporter sa contribution aux projets de déploiements du bureau.  •  Participer au soutien numérique des centres de crise lors de leurs activations.  Votre environnement professionnel :  Activités du service :  Le bureau de l'accompagnement numérique de proximité (BANP) est chargé de l'équipement numérique, de l'assistance et de l'accompagnement de proximité des agents d'administration centrale du périmètre du secrétariat général élargi à certaines directions (DGSCGC, DGEF, DSR).  Il intervient, à distance ou sur place, en fonction des conventions de service qui lient la DTNUM à chacune des directions métiers et agences.  Composition et effectifs du service :  La SDENTAT comprend une cellule de pilotage interne, une direction de programme du socle informatique de l'administration territoriale de l'Etat et 6 bureaux : le bureau du pilotage des produits de l'ENT (BPPENT), le bureau d'animation des acteurs territoriaux du numérique (BAATN) le bureau de l'accompagnement numérique de proximité (BANP), le centre national de soutien numérique (CNSN), le bureau de l'environnement numérique de travail (BENT) et le bureau des services transverses (BST).  La SDENTAT comprend environ 194 agents et le BANP une quarantaine d'agents, dont 8 agents au pôle de soutien numérique de proximité du site de Garance."
